Período,Região,Estado,Linhagens relevantes,Quantidade,Percentual_Frequency,Variante
2021-05-01,Sudeste,Rio de Janeiro,P.1.* (Gama),1403,97.77003484320558,Gama
2021-05-01,Sudeste,São Paulo,Outras,192,3.9538714991762767,Alfa
2021-05-01,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),5,0.10296540362438221,Delta
2021-05-01,Sudeste,São Paulo,Outras,88,1.8121911037891267,Outras
2021-05-01,Sudeste,São Paulo,P.1.* (Gama),4571,94.13097199341021,Gama
2021-05-01,Sul,Paraná,Outras,19,3.67504835589942,Alfa
2021-05-01,Sul,Paraná,B.1.617.2+AY.* (Delta),2,0.3868471953578337,Delta
2021-05-01,Sul,Paraná,Outras,5,0.9671179883945842,Outras
2021-05-01,Sul,Paraná,P.1.* (Gama),491,94.97098646034816,Gama
2021-05-01,Sul,Rio Grande do Sul,Outras,3,0.6637168141592921,Alfa
2021-05-01,Sul,Rio Grande do Sul,Outras,28,6.1946902654867255,Outras
2021-05-01,Sul,Rio Grande do Sul,P.1.* (Gama),421,93.14159292035397,Gama
2021-05-01,Sul,Santa Catarina,Outras,1,1.2658227848101267,Alfa
2021-05-01,Sul,Santa Catarina,BA.1.* (Omicron),2,2.5316455696202533,Omicron
2021-05-01,Sul,Santa Catarina,P.1.* (Gama),76,96.20253164556962,Gama
2022-05-01,Centro-oeste,Distrito Federal,BA.1.* (Omicron),26,10.4,Omicron
2022-05-01,Centro-oeste,Distrito Federal,BA.2.* (Omicron),194,77.60000000000001,Omicron
2022-05-01,Centro-oeste,Distrito Federal,BA.4.* (Omicron),3,1.2,Omicron
2022-05-01,Centro-oeste,Distrito Federal,BA.5.* (Omicron),23,9.2,Omicron
2022-05-01,Centro-oeste,Distrito Federal,Outras,4,1.6,Outras
2022-05-01,Centro-oeste,Goiás,BA.1.* (Omicron),16,2.797202797202797,Omicron
2022-05-01,Centro-oeste,Goiás,BA.2.* (Omicron),529,92.48251748251748,Omicron
2022-05-01,Centro-oeste,Goiás,BA.4.* (Omicron),6,1.048951048951049,Omicron
2022-05-01,Centro-oeste,Goiás,BA.5.* (Omicron),17,2.972027972027972,Omicron
2022-05-01,Centro-oeste,Goiás,Outras,4,0.6993006993006993,Outras
2022-05-01,Centro-oeste,Mato Grosso,BA.1.* (Omicron),8,53.333333333333336,Omicron
2022-05-01,Centro-oeste,Mato Grosso,BA.2.* (Omicron),7,46.666666666666664,Omicron
2022-05-01,Centro-oeste,Mato Grosso do Sul,BA.1.* (Omicron),9,5.232558139534884,Omicron
2022-05-01,Centro-oeste,Mato Grosso do Sul,BA.2.* (Omicron),158,91.86046511627907,Omicron
2022-05-01,Centro-oeste,Mato Grosso do Sul,BA.5.* (Omicron),1,0.5813953488372093,Omicron
2022-05-01,Centro-oeste,Mato Grosso do Sul,Outras,4,2.3255813953488373,Outras
2022-05-01,Nordeste,Alagoas,BA.2.* (Omicron),8,72.72727272727273,Omicron
2022-05-01,Nordeste,Alagoas,BA.4.* (Omicron),1,9.090909090909092,Omicron
2022-05-01,Nordeste,Alagoas,Outras,2,18.181818181818183,Outras
2022-05-01,Nordeste,Bahia,BA.1.* (Omicron),469,89.16349809885932,Omicron
2022-05-01,Nordeste,Bahia,BA.2.* (Omicron),36,6.844106463878327,Omicron
2022-05-01,Nordeste,Bahia,BA.4.* (Omicron),2,0.38022813688212925,Omicron
2022-05-01,Nordeste,Bahia,BA.5.* (Omicron),19,3.6121673003802277,Omicron
2022-05-01,Nordeste,Ceará,BA.1.* (Omicron),6,14.285714285714285,Omicron
2022-05-01,Nordeste,Ceará,BA.2.* (Omicron),32,76.19047619047619,Omicron
2022-05-01,Nordeste,Ceará,BA.4.* (Omicron),2,4.761904761904762,Omicron
2022-05-01,Nordeste,Ceará,BA.5.* (Omicron),2,4.761904761904762,Omicron
2022-05-01,Nordeste,Maranhão,BA.2.* (Omicron),19,100.0,Omicron
2022-05-01,Nordeste,Paraíba,BA.1.* (Omicron),1,2.631578947368421,Omicron
2022-05-01,Nordeste,Paraíba,BA.2.* (Omicron),35,92.10526315789474,Omicron
2022-05-01,Nordeste,Paraíba,BA.5.* (Omicron),2,5.263157894736842,Omicron
2022-05-01,Nordeste,Pernambuco,BA.1.* (Omicron),8,1.7167381974248928,Omicron
2022-05-01,Nordeste,Pernambuco,BA.2.* (Omicron),341,73.17596566523605,Omicron
2022-05-01,Nordeste,Pernambuco,BA.4.* (Omicron),90,19.313304721030043,Omicron
2022-05-01,Nordeste,Pernambuco,BA.5.* (Omicron),21,4.506437768240343,Omicron
2022-05-01,Nordeste,Pernambuco,Outras,6,1.2875536480686696,Outras
2022-05-01,Nordeste,Piauí,BA.1.* (Omicron),1,20.0,Omicron
2022-05-01,Nordeste,Piauí,BA.2.* (Omicron),2,40.0,Omicron
2022-05-01,Nordeste,Piauí,BA.4.* (Omicron),1,20.0,Omicron
2022-05-01,Nordeste,Piauí,BA.5.* (Omicron),1,20.0,Omicron
2022-05-01,Nordeste,Rio Grande do Norte,BA.2.* (Omicron),104,96.29629629629629,Omicron
2022-05-01,Nordeste,Rio Grande do Norte,BA.4.* (Omicron),1,0.9259259259259258,Omicron
2022-05-01,Nordeste,Rio Grande do Norte,BA.5.* (Omicron),2,1.8518518518518516,Omicron
2022-05-01,Nordeste,Rio Grande do Norte,Outras,1,0.9259259259259258,Outras
2022-05-01,Nordeste,Sergipe,BA.2.* (Omicron),7,100.0,Omicron
2022-05-01,Norte,Amazonas,BA.1.* (Omicron),1,7.142857142857142,Omicron
2022-05-01,Norte,Amazonas,BA.2.* (Omicron),10,71.42857142857143,Omicron
2022-05-01,Norte,Amazonas,BA.5.* (Omicron),3,21.428571428571427,Omicron
2022-05-01,Norte,Pará,BA.1.* (Omicron),1,3.571428571428571,Omicron
2022-05-01,Norte,Pará,BA.2.* (Omicron),8,28.57142857142857,Omicron
2022-05-01,Norte,Pará,BA.4.* (Omicron),1,3.571428571428571,Omicron
2022-05-01,Norte,Pará,BA.5.* (Omicron),16,57.14285714285714,Omicron
2022-05-01,Norte,Pará,Outras,2,7.142857142857142,Outras
2022-05-01,Norte,Rondônia,BA.1.* (Omicron),4,19.047619047619047,Omicron
2022-05-01,Norte,Rondônia,BA.2.* (Omicron),15,71.42857142857143,Omicron
2022-05-01,Norte,Rondônia,BA.5.* (Omicron),1,4.761904761904762,Omicron
2022-05-01,Norte,Rondônia,Outras,1,4.761904761904762,Outras
2022-05-01,Norte,Roraima,BA.2.* (Omicron),1,50.0,Omicron
2022-05-01,Norte,Roraima,BA.5.* (Omicron),1,50.0,Omicron
2022-05-01,Norte,Tocantins,BA.1.* (Omicron),5,10.0,Omicron
2022-05-01,Norte,Tocantins,BA.2.* (Omicron),45,90.0,Omicron
2022-05-01,Sudeste,Espírito Santo,BA.1.* (Omicron),4,4.166666666666666,Omicron
2022-05-01,Sudeste,Espírito Santo,BA.2.* (Omicron),85,88.54166666666666,Omicron
2022-05-01,Sudeste,Espírito Santo,BA.4.* (Omicron),2,2.083333333333333,Omicron
2022-05-01,Sudeste,Espírito Santo,BA.5.* (Omicron),3,3.125,Omicron
2022-05-01,Sudeste,Espírito Santo,Outras,2,2.083333333333333,Outras
2022-05-01,Sudeste,Minas Gerais,BA.1.* (Omicron),9,1.8672199170124482,Omicron
2022-05-01,Sudeste,Minas Gerais,BA.2.* (Omicron),441,91.49377593360995,Omicron
2022-05-01,Sudeste,Minas Gerais,BA.4.* (Omicron),2,0.4149377593360996,Omicron
2022-05-01,Sudeste,Minas Gerais,BA.5.* (Omicron),20,4.149377593360995,Omicron
2022-05-01,Sudeste,Minas Gerais,Outras,10,2.0746887966804977,Outras
2022-05-01,Sudeste,Rio de Janeiro,BA.1.* (Omicron),22,2.152641878669276,Omicron
2022-05-01,Sudeste,Rio de Janeiro,BA.2.* (Omicron),717,70.15655577299414,Omicron
2022-05-01,Sudeste,Rio de Janeiro,BA.4.* (Omicron),10,0.9784735812133072,Omicron
2022-05-01,Sudeste,Rio de Janeiro,BA.5.* (Omicron),220,21.52641878669276,Omicron
2022-05-01,Sudeste,Rio de Janeiro,Outras,53,5.185909980430528,Outras
2022-05-01,Sudeste,São Paulo,BA.1.* (Omicron),57,2.2809123649459786,Omicron
2022-05-01,Sudeste,São Paulo,BA.2.* (Omicron),2102,84.11364545818327,Omicron
2022-05-01,Sudeste,São Paulo,BA.4.* (Omicron),86,3.441376550620248,Omicron
2022-05-01,Sudeste,São Paulo,BA.5.* (Omicron),228,9.123649459783914,Omicron
2022-05-01,Sudeste,São Paulo,Outras,26,1.0404161664665865,Outras
2022-05-01,Sul,Paraná,BA.1.* (Omicron),6,2.6200873362445414,Omicron
2022-05-01,Sul,Paraná,BA.2.* (Omicron),214,93.44978165938865,Omicron
2022-05-01,Sul,Paraná,BA.5.* (Omicron),6,2.6200873362445414,Omicron
2022-05-01,Sul,Paraná,Outras,3,1.3100436681222707,Outras
2022-05-01,Sul,Rio Grande do Sul,B.1.617.2+AY.* (Delta),1,0.19607843137254902,Delta
2022-05-01,Sul,Rio Grande do Sul,BA.1.* (Omicron),29,5.686274509803922,Omicron
2022-05-01,Sul,Rio Grande do Sul,BA.2.* (Omicron),346,67.84313725490196,Omicron
2022-05-01,Sul,Rio Grande do Sul,BA.4.* (Omicron),2,0.39215686274509803,Omicron
2022-05-01,Sul,Rio Grande do Sul,BA.5.* (Omicron),36,7.0588235294117645,Omicron
2022-05-01,Sul,Rio Grande do Sul,Outras,96,18.823529411764707,Outras
2022-05-01,Sul,Santa Catarina,B.1.617.2+AY.* (Delta),3,0.7978723404255319,Delta
2022-05-01,Sul,Santa Catarina,BA.1.* (Omicron),13,3.4574468085106385,Omicron
2022-05-01,Sul,Santa Catarina,BA.2.* (Omicron),333,88.56382978723404,Omicron
2022-05-01,Sul,Santa Catarina,BA.5.* (Omicron),7,1.8617021276595744,Omicron
2022-05-01,Sul,Santa Catarina,Outras,20,5.319148936170213,Outras
2023-05-01,Centro-oeste,Distrito Federal,Outras,8,17.77777777777778,Omicron
2023-05-01,Centro-oeste,Distrito Federal,Outras,36,80.0,Omicron
2023-05-01,Centro-oeste,Distrito Federal,Outras,1,2.2222222222222223,Omicron
2023-05-01,Centro-oeste,Goiás,Outras,17,30.909090909090907,Omicron
2023-05-01,Centro-oeste,Goiás,Outras,6,10.909090909090908,Outras
2023-05-01,Centro-oeste,Goiás,Outras,26,47.27272727272727,Omicron
2023-05-01,Centro-oeste,Goiás,Outras,6,10.909090909090908,Omicron
2023-05-01,Centro-oeste,Mato Grosso,Outras,10,35.714285714285715,Omicron
2023-05-01,Centro-oeste,Mato Grosso,Outras,3,10.714285714285714,Outras
2023-05-01,Centro-oeste,Mato Grosso,Outras,12,42.857142857142854,Omicron
2023-05-01,Centro-oeste,Mato Grosso,Outras,3,10.714285714285714,Omicron
2023-05-01,Centro-oeste,Mato Grosso do Sul,Outras,18,47.368421052631575,Omicron
2023-05-01,Centro-oeste,Mato Grosso do Sul,Outras,3,7.894736842105263,Outras
2023-05-01,Centro-oeste,Mato Grosso do Sul,Outras,14,36.84210526315789,Omicron
2023-05-01,Centro-oeste,Mato Grosso do Sul,Outras,3,7.894736842105263,Omicron
2023-05-01,Nordeste,Alagoas,Outras,45,51.724137931034484,Omicron
2023-05-01,Nordeste,Alagoas,Outras,15,17.24137931034483,Outras
2023-05-01,Nordeste,Alagoas,Outras,22,25.287356321839084,Omicron
2023-05-01,Nordeste,Alagoas,Outras,5,5.747126436781609,Omicron
2023-05-01,Nordeste,Bahia,Outras,105,87.5,Omicron
2023-05-01,Nordeste,Bahia,Outras,2,1.6666666666666667,Outras
2023-05-01,Nordeste,Bahia,Outras,8,6.666666666666667,Omicron
2023-05-01,Nordeste,Bahia,Outras,5,4.166666666666666,Omicron
2023-05-01,Nordeste,Ceará,Outras,2,8.695652173913043,Omicron
2023-05-01,Nordeste,Ceará,Outras,1,4.3478260869565215,Omicron
2023-05-01,Nordeste,Ceará,Outras,20,86.95652173913044,Omicron
2023-05-01,Nordeste,Maranhão,Outras,20,58.82352941176471,Omicron
2023-05-01,Nordeste,Maranhão,Outras,5,14.705882352941178,Outras
2023-05-01,Nordeste,Maranhão,Outras,4,11.76470588235294,Omicron
2023-05-01,Nordeste,Maranhão,Outras,5,14.705882352941178,Omicron
2023-05-01,Nordeste,Paraíba,Outras,32,37.64705882352941,Omicron
2023-05-01,Nordeste,Paraíba,Outras,7,8.235294117647058,Outras
2023-05-01,Nordeste,Paraíba,Outras,32,37.64705882352941,Omicron
2023-05-01,Nordeste,Paraíba,Outras,14,16.470588235294116,Omicron
2023-05-01,Nordeste,Pernambuco,Outras,25,44.642857142857146,Omicron
2023-05-01,Nordeste,Pernambuco,Outras,16,28.57142857142857,Outras
2023-05-01,Nordeste,Pernambuco,Outras,9,16.071428571428573,Omicron
2023-05-01,Nordeste,Pernambuco,Outras,6,10.714285714285714,Omicron
2023-05-01,Nordeste,Rio Grande do Norte,Outras,6,23.076923076923077,Omicron
2023-05-01,Nordeste,Rio Grande do Norte,Outras,3,11.538461538461538,Outras
2023-05-01,Nordeste,Rio Grande do Norte,Outras,15,57.692307692307686,Omicron
2023-05-01,Nordeste,Rio Grande do Norte,Outras,2,7.6923076923076925,Omicron
2023-05-01,Nordeste,Sergipe,Outras,8,40.0,Omicron
2023-05-01,Nordeste,Sergipe,Outras,1,5.0,Outras
2023-05-01,Nordeste,Sergipe,Outras,8,40.0,Omicron
2023-05-01,Nordeste,Sergipe,Outras,3,15.0,Omicron
2023-05-01,Norte,Acre,Outras,2,50.0,Omicron
2023-05-01,Norte,Acre,Outras,1,25.0,Outras
2023-05-01,Norte,Acre,Outras,1,25.0,Omicron
2023-05-01,Norte,Amapá,Outras,2,20.0,Omicron
2023-05-01,Norte,Amapá,Outras,1,10.0,Outras
2023-05-01,Norte,Amapá,Outras,7,70.0,Omicron
2023-05-01,Norte,Amazonas,Outras,8,50.0,Outras
2023-05-01,Norte,Amazonas,Outras,7,43.75,Omicron
2023-05-01,Norte,Amazonas,Outras,1,6.25,Omicron
2023-05-01,Norte,Pará,Outras,3,18.75,Omicron
2023-05-01,Norte,Pará,Outras,3,18.75,Omicron
2023-05-01,Norte,Pará,Outras,1,6.25,Outras
2023-05-01,Norte,Pará,Outras,6,37.5,Omicron
2023-05-01,Norte,Pará,Outras,3,18.75,Omicron
2023-05-01,Norte,Rondônia,Outras,1,3.7037037037037033,Omicron
2023-05-01,Norte,Rondônia,Outras,6,22.22222222222222,Outras
2023-05-01,Norte,Rondônia,Outras,10,37.03703703703704,Omicron
2023-05-01,Norte,Rondônia,Outras,10,37.03703703703704,Omicron
2023-05-01,Norte,Roraima,Outras,1,16.666666666666664,Omicron
2023-05-01,Norte,Roraima,Outras,3,50.0,Outras
2023-05-01,Norte,Roraima,Outras,2,33.33333333333333,Omicron
2023-05-01,Norte,Tocantins,Outras,20,24.096385542168676,Omicron
2023-05-01,Norte,Tocantins,Outras,6,7.228915662650602,Omicron
2023-05-01,Norte,Tocantins,Outras,56,67.46987951807229,Omicron
2023-05-01,Norte,Tocantins,Outras,1,1.2048192771084338,Omicron
2023-05-01,Sudeste,Espírito Santo,BA.5.* (Omicron),1,1.3333333333333335,Omicron
2023-05-01,Sudeste,Espírito Santo,Outras,40,53.333333333333336,Omicron
2023-05-01,Sudeste,Espírito Santo,Outras,33,44.0,Omicron
2023-05-01,Sudeste,Espírito Santo,Outras,1,1.3333333333333335,Omicron
2023-05-01,Sudeste,Minas Gerais,BA.5.* (Omicron),1,1.0,Omicron
2023-05-01,Sudeste,Minas Gerais,Outras,41,41.0,Omicron
2023-05-01,Sudeste,Minas Gerais,Outras,1,1.0,Omicron
2023-05-01,Sudeste,Minas Gerais,Outras,7,7.000000000000001,Outras
2023-05-01,Sudeste,Minas Gerais,Outras,49,49.0,Omicron
2023-05-01,Sudeste,Minas Gerais,Outras,1,1.0,Omicron
2023-05-01,Sudeste,Rio de Janeiro,Outras,1,11.11111111111111,Outras
2023-05-01,Sudeste,Rio de Janeiro,Outras,7,77.77777777777779,Omicron
2023-05-01,Sudeste,Rio de Janeiro,Outras,1,11.11111111111111,Omicron
2023-05-01,Sudeste,São Paulo,BA.5.* (Omicron),1,1.4084507042253522,Omicron
2023-05-01,Sudeste,São Paulo,Outras,36,50.70422535211267,Omicron
2023-05-01,Sudeste,São Paulo,Outras,4,5.633802816901409,Outras
2023-05-01,Sudeste,São Paulo,Outras,27,38.028169014084504,Omicron
2023-05-01,Sudeste,São Paulo,Outras,3,4.225352112676056,Omicron
2023-05-01,Sul,Paraná,BA.5.* (Omicron),1,1.7241379310344827,Omicron
2023-05-01,Sul,Paraná,Outras,23,39.6551724137931,Omicron
2023-05-01,Sul,Paraná,Outras,2,3.4482758620689653,Outras
2023-05-01,Sul,Paraná,Outras,30,51.724137931034484,Omicron
2023-05-01,Sul,Paraná,Outras,2,3.4482758620689653,Omicron
2023-05-01,Sul,Rio Grande do Sul,BA.5.* (Omicron),1,1.1235955056179776,Omicron
2023-05-01,Sul,Rio Grande do Sul,Outras,18,20.224719101123593,Omicron
2023-05-01,Sul,Rio Grande do Sul,Outras,11,12.359550561797752,Outras
2023-05-01,Sul,Rio Grande do Sul,Outras,56,62.92134831460674,Omicron
2023-05-01,Sul,Rio Grande do Sul,Outras,3,3.3707865168539324,Omicron
2023-05-01,Sul,Santa Catarina,BA.5.* (Omicron),1,1.6666666666666667,Omicron
2023-05-01,Sul,Santa Catarina,Outras,18,30.0,Omicron
2023-05-01,Sul,Santa Catarina,Outras,7,11.666666666666666,Outras
2023-05-01,Sul,Santa Catarina,Outras,29,48.333333333333336,Omicron
2023-05-01,Sul,Santa Catarina,Outras,5,8.333333333333332,Omicron
2020-03-01,Centro-oeste,Distrito Federal,Outras,7,100.0,Outras
2020-03-01,Centro-oeste,Goiás,Outras,3,100.0,Outras
2020-03-01,Centro-oeste,Mato Grosso,Outras,3,100.0,Outras
2020-03-01,Centro-oeste,Mato Grosso do Sul,Outras,5,100.0,Outras
2020-03-01,Nordeste,Alagoas,Outras,1,100.0,Outras
2020-03-01,Nordeste,Bahia,Outras,25,100.0,Outras
2020-03-01,Nordeste,Ceará,Outras,27,100.0,Outras
2020-03-01,Nordeste,Maranhão,Outras,4,100.0,Outras
2020-03-01,Nordeste,Paraíba,Outras,1,100.0,Outras
2020-03-01,Nordeste,Piauí,Outras,1,100.0,Outras
2020-03-01,Nordeste,Rio Grande do Norte,Outras,1,100.0,Outras
2020-03-01,Nordeste,Sergipe,Outras,6,100.0,Outras
2020-03-01,Norte,Acre,Outras,8,100.0,Outras
2020-03-01,Norte,Amapá,Outras,1,100.0,Outras
2020-03-01,Norte,Amazonas,Outras,4,100.0,Outras
2020-03-01,Norte,Pará,Outras,8,100.0,Outras
2020-03-01,Sudeste,Espírito Santo,Outras,1,100.0,Outras
2020-03-01,Sudeste,Minas Gerais,Outras,55,100.0,Outras
2020-03-01,Sudeste,Rio de Janeiro,Outras,50,100.0,Outras
2020-03-01,Sudeste,São Paulo,Outras,263,100.0,Outras
2020-03-01,Sul,Paraná,Outras,24,100.0,Outras
2020-03-01,Sul,Rio Grande do Sul,Outras,40,100.0,Outras
2020-03-01,Sul,Santa Catarina,Outras,16,100.0,Outras
2021-03-01,Centro-oeste,Distrito Federal,Outras,1,2.083333333333333,Alfa
2021-03-01,Centro-oeste,Distrito Federal,Outras,5,10.416666666666668,Outras
2021-03-01,Centro-oeste,Distrito Federal,P.1.* (Gama),42,87.5,Gama
2021-03-01,Centro-oeste,Goiás,Outras,10,4.132231404958678,Alfa
2021-03-01,Centro-oeste,Goiás,Outras,9,3.71900826446281,Outras
2021-03-01,Centro-oeste,Goiás,P.1.* (Gama),223,92.14876033057851,Gama
2021-03-01,Centro-oeste,Mato Grosso,Outras,4,11.11111111111111,Outras
2021-03-01,Centro-oeste,Mato Grosso,P.1.* (Gama),32,88.88888888888889,Gama
2021-03-01,Centro-oeste,Mato Grosso do Sul,Outras,10,18.867924528301888,Outras
2021-03-01,Centro-oeste,Mato Grosso do Sul,P.1.* (Gama),43,81.13207547169812,Gama
2021-03-01,Nordeste,Alagoas,P.1.* (Gama),24,100.0,Gama
2021-03-01,Nordeste,Bahia,Outras,4,1.6528925619834711,Alfa
2021-03-01,Nordeste,Bahia,Outras,38,15.702479338842975,Outras
2021-03-01,Nordeste,Bahia,P.1.* (Gama),200,82.64462809917356,Gama
2021-03-01,Nordeste,Ceará,Outras,9,2.2388059701492535,Outras
2021-03-01,Nordeste,Ceará,P.1.* (Gama),393,97.76119402985076,Gama
2021-03-01,Nordeste,Maranhão,Outras,3,9.67741935483871,Outras
2021-03-01,Nordeste,Maranhão,P.1.* (Gama),28,90.32258064516128,Gama
2021-03-01,Nordeste,Paraíba,Outras,1,2.380952380952381,Alfa
2021-03-01,Nordeste,Paraíba,Outras,3,7.142857142857142,Outras
2021-03-01,Nordeste,Paraíba,P.1.* (Gama),38,90.47619047619048,Gama
2021-03-01,Nordeste,Pernambuco,Outras,10,10.309278350515463,Outras
2021-03-01,Nordeste,Pernambuco,P.1.* (Gama),87,89.69072164948454,Gama
2021-03-01,Nordeste,Piauí,P.1.* (Gama),3,100.0,Gama
2021-03-01,Nordeste,Rio Grande do Norte,Outras,1,1.1904761904761905,Alfa
2021-03-01,Nordeste,Rio Grande do Norte,Outras,9,10.714285714285714,Outras
2021-03-01,Nordeste,Rio Grande do Norte,P.1.* (Gama),74,88.09523809523809,Gama
2021-03-01,Nordeste,Sergipe,Outras,3,6.0,Outras
2021-03-01,Nordeste,Sergipe,P.1.* (Gama),47,94.0,Gama
2021-03-01,Norte,Acre,P.1.* (Gama),37,100.0,Gama
2021-03-01,Norte,Amapá,Outras,1,3.8461538461538463,Outras
2021-03-01,Norte,Amapá,P.1.* (Gama),25,96.15384615384616,Gama
2021-03-01,Norte,Amazonas,P.1.* (Gama),190,100.0,Gama
2021-03-01,Norte,Pará,Outras,3,4.545454545454546,Outras
2021-03-01,Norte,Pará,P.1.* (Gama),63,95.45454545454545,Gama
2021-03-01,Norte,Rondônia,P.1.* (Gama),2,100.0,Gama
2021-03-01,Norte,Roraima,P.1.* (Gama),10,100.0,Gama
2021-03-01,Norte,Tocantins,Outras,1,5.88235294117647,Outras
2021-03-01,Norte,Tocantins,P.1.* (Gama),16,94.11764705882352,Gama
2021-03-01,Sudeste,Espírito Santo,Outras,10,35.714285714285715,Alfa
2021-03-01,Sudeste,Espírito Santo,Outras,4,14.285714285714285,Outras
2021-03-01,Sudeste,Espírito Santo,P.1.* (Gama),14,50.0,Gama
2021-03-01,Sudeste,Minas Gerais,Outras,49,16.83848797250859,Alfa
2021-03-01,Sudeste,Minas Gerais,Outras,58,19.93127147766323,Outras
2021-03-01,Sudeste,Minas Gerais,P.1.* (Gama),184,63.230240549828174,Gama
2021-03-01,Sudeste,Rio de Janeiro,Outras,13,2.4344569288389515,Alfa
2021-03-01,Sudeste,Rio de Janeiro,Outras,30,5.617977528089887,Outras
2021-03-01,Sudeste,Rio de Janeiro,P.1.* (Gama),491,91.94756554307116,Gama
2021-03-01,Sudeste,São Paulo,Outras,173,5.448818897637795,Alfa
2021-03-01,Sudeste,São Paulo,Outras,381,12.0,Outras
2021-03-01,Sudeste,São Paulo,P.1.* (Gama),2621,82.55118110236221,Gama
2021-03-01,Sul,Paraná,Outras,24,3.614457831325301,Alfa
2021-03-01,Sul,Paraná,Outras,105,15.813253012048193,Outras
2021-03-01,Sul,Paraná,P.1.* (Gama),535,80.57228915662651,Gama
2021-03-01,Sul,Rio Grande do Sul,Outras,46,12.16931216931217,Outras
2021-03-01,Sul,Rio Grande do Sul,P.1.* (Gama),332,87.83068783068782,Gama
2021-03-01,Sul,Santa Catarina,Outras,1,0.8064516129032258,Alfa
2021-03-01,Sul,Santa Catarina,Outras,11,8.870967741935484,Outras
2021-03-01,Sul,Santa Catarina,P.1.* (Gama),112,90.32258064516128,Gama
2022-03-01,Centro-oeste,Distrito Federal,BA.1.* (Omicron),223,96.95652173913044,Omicron
2022-03-01,Centro-oeste,Distrito Federal,BA.2.* (Omicron),7,3.0434782608695654,Omicron
2022-03-01,Centro-oeste,Goiás,BA.1.* (Omicron),292,96.68874172185431,Omicron
2022-03-01,Centro-oeste,Goiás,BA.2.* (Omicron),9,2.980132450331126,Omicron
2022-03-01,Centro-oeste,Goiás,Outras,1,0.33112582781456956,Outras
2022-03-01,Centro-oeste,Mato Grosso,BA.1.* (Omicron),53,98.14814814814815,Omicron
2022-03-01,Centro-oeste,Mato Grosso,BA.2.* (Omicron),1,1.8518518518518516,Omicron
2022-03-01,Centro-oeste,Mato Grosso do Sul,BA.1.* (Omicron),155,86.11111111111111,Omicron
2022-03-01,Centro-oeste,Mato Grosso do Sul,BA.2.* (Omicron),13,7.222222222222221,Omicron
2022-03-01,Centro-oeste,Mato Grosso do Sul,Outras,12,6.666666666666667,Outras
2022-03-01,Nordeste,Alagoas,BA.1.* (Omicron),28,90.32258064516128,Omicron
2022-03-01,Nordeste,Alagoas,BA.2.* (Omicron),3,9.67741935483871,Omicron
2022-03-01,Nordeste,Bahia,BA.1.* (Omicron),91,88.3495145631068,Omicron
2022-03-01,Nordeste,Bahia,BA.2.* (Omicron),12,11.650485436893204,Omicron
2022-03-01,Nordeste,Ceará,BA.1.* (Omicron),107,97.27272727272728,Omicron
2022-03-01,Nordeste,Ceará,BA.2.* (Omicron),3,2.727272727272727,Omicron
2022-03-01,Nordeste,Maranhão,BA.1.* (Omicron),1,100.0,Omicron
2022-03-01,Nordeste,Paraíba,BA.1.* (Omicron),37,84.0909090909091,Omicron
2022-03-01,Nordeste,Paraíba,BA.2.* (Omicron),7,15.909090909090908,Omicron
2022-03-01,Nordeste,Pernambuco,BA.1.* (Omicron),108,89.25619834710744,Omicron
2022-03-01,Nordeste,Pernambuco,BA.2.* (Omicron),9,7.43801652892562,Omicron
2022-03-01,Nordeste,Pernambuco,Outras,4,3.3057851239669422,Outras
2022-03-01,Nordeste,Piauí,BA.1.* (Omicron),36,72.0,Omicron
2022-03-01,Nordeste,Piauí,BA.2.* (Omicron),3,6.0,Omicron
2022-03-01,Nordeste,Piauí,BA.4.* (Omicron),6,12.0,Omicron
2022-03-01,Nordeste,Piauí,BA.5.* (Omicron),5,10.0,Omicron
2022-03-01,Nordeste,Rio Grande do Norte,BA.1.* (Omicron),54,79.41176470588235,Omicron
2022-03-01,Nordeste,Rio Grande do Norte,BA.2.* (Omicron),14,20.588235294117645,Omicron
2022-03-01,Nordeste,Sergipe,BA.2.* (Omicron),1,100.0,Omicron
2022-03-01,Norte,Acre,BA.1.* (Omicron),9,100.0,Omicron
2022-03-01,Norte,Amazonas,BA.1.* (Omicron),24,100.0,Omicron
2022-03-01,Norte,Pará,BA.1.* (Omicron),18,94.73684210526315,Omicron
2022-03-01,Norte,Pará,BA.2.* (Omicron),1,5.263157894736842,Omicron
2022-03-01,Norte,Rondônia,B.1.617.2+AY.* (Delta),1,0.7874015748031495,Delta
2022-03-01,Norte,Rondônia,BA.1.* (Omicron),125,98.4251968503937,Omicron
2022-03-01,Norte,Rondônia,Outras,1,0.7874015748031495,Outras
2022-03-01,Norte,Tocantins,BA.1.* (Omicron),136,99.27007299270073,Omicron
2022-03-01,Norte,Tocantins,BA.2.* (Omicron),1,0.7299270072992701,Omicron
2022-03-01,Sudeste,Espírito Santo,BA.1.* (Omicron),28,80.0,Omicron
