municipality_id,municipality,date,ifr,index
354780.0,Santo André,2021-06-24,0.0028053915310277525,511.4583333333333
354780.0,Santo André,2021-06-25,0.0027919700933607453,511.4583333333333
354780.0,Santo André,2021-06-26,0.002778548655693738,511.4583333333333
354780.0,Santo André,2021-06-27,0.00276512721802673,511.4583333333333
354780.0,Santo André,2021-06-28,0.002751705780359723,511.4583333333333
354780.0,Santo André,2021-06-29,0.0027382843426927155,511.4583333333333
354780.0,Santo André,2021-06-30,0.002724862905025707,511.4583333333333
354780.0,Santo André,2021-07-01,0.0027114414673586992,511.4583333333333
354780.0,Santo André,2021-07-02,0.0026980200296916924,511.4583333333333
354780.0,Santo André,2021-07-03,0.0026845985920246848,511.4583333333333
354780.0,Santo André,2021-07-04,0.0026711771543576775,511.4583333333333
354780.0,Santo André,2021-07-05,0.00265775571669067,511.4583333333333
354780.0,Santo André,2021-07-06,0.002644334279023662,511.4583333333333
354780.0,Santo André,2021-07-07,0.002630912841356654,511.4583333333333
354780.0,Santo André,2021-07-08,0.002617491403689646,511.4583333333333
354780.0,Santo André,2021-07-09,0.0026040699660226387,511.4583333333333
354780.0,Santo André,2021-07-10,0.0025906485283556323,511.4583333333333
354780.0,Santo André,2021-07-11,0.0025772270906886242,511.4583333333333
354780.0,Santo André,2021-07-12,0.0025638056530216165,511.4583333333333
354780.0,Santo André,2021-07-13,0.002550384215354609,511.4583333333333
354780.0,Santo André,2021-07-14,0.0025369627776876016,511.4583333333333
354780.0,Santo André,2021-07-15,0.002523541340020594,511.4583333333333
354780.0,Santo André,2021-07-16,0.0025101199023535863,511.4583333333333
354780.0,Santo André,2021-07-17,0.002496698464686579,511.4583333333333
354780.0,Santo André,2021-07-18,0.002483277027019572,511.4583333333333
354780.0,Santo André,2021-07-19,0.0024698555893525637,511.4583333333333
354780.0,Santo André,2021-07-20,0.002456434151685556,511.4583333333333
354780.0,Santo André,2021-07-21,0.0024430127140185483,511.4583333333333
354780.0,Santo André,2021-07-22,0.0024295912763515407,511.4583333333333
354780.0,Santo André,2021-07-23,0.0024161698386845334,511.4583333333333
354780.0,Santo André,2021-07-24,0.0024027484010175257,511.4583333333333
354780.0,Santo André,2021-07-25,0.002389326963350518,511.4583333333333
354780.0,Santo André,2021-07-26,0.00237590552568351,511.4583333333333
354780.0,Santo André,2021-07-27,0.002362484088016503,511.4583333333333
354780.0,Santo André,2021-07-28,0.002349062650349496,511.4583333333333
354780.0,Santo André,2021-07-29,0.002335641212682488,511.4583333333333
354780.0,Santo André,2021-07-30,0.0023222197750154805,511.4583333333333
354780.0,Santo André,2021-07-31,0.002308798337348473,511.4583333333333
354780.0,Santo André,2021-08-01,0.002295376899681465,511.4583333333333
354780.0,Santo André,2021-08-02,0.002281955462014457,511.4583333333333
354780.0,Santo André,2021-08-03,0.0022685340243474503,511.4583333333333
354780.0,Santo André,2021-08-04,0.002255112586680442,511.4583333333333
354780.0,Santo André,2021-08-05,0.0022416911490134354,511.4583333333333
354780.0,Santo André,2021-08-06,0.002228269711346427,511.4583333333333
354780.0,Santo André,2021-08-07,0.0022148482736794196,511.4583333333333
354780.0,Santo André,2021-08-08,0.002201426836012412,511.4583333333333
354780.0,Santo André,2021-08-09,0.0021880053983454038,511.4583333333333
354780.0,Santo André,2021-08-10,0.002174583960678397,511.4583333333333
354780.0,Santo André,2021-08-11,0.0021611625230113893,511.4583333333333
354780.0,Santo André,2021-08-12,0.002147741085344382,511.4583333333333
354780.0,Santo André,2021-08-13,0.002134319647677374,511.4583333333333
354780.0,Santo André,2021-08-14,0.0021208982100103663,511.4583333333333
354780.0,Santo André,2021-08-15,0.0021074767723433595,511.4583333333333
354780.0,Santo André,2021-08-16,0.0020940553346763514,511.4583333333333
354780.0,Santo André,2021-08-17,0.0020806338970093437,511.4583333333333
354780.0,Santo André,2021-08-18,0.002067212459342336,511.4583333333333
354780.0,Santo André,2021-08-19,0.0020537910216753288,511.4583333333333
354780.0,Santo André,2021-08-20,0.0020403695840083215,511.4583333333333
354780.0,Santo André,2021-08-21,0.0020269481463413134,511.4583333333333
354780.0,Santo André,2021-08-22,0.0020135267086743057,511.4583333333333
354780.0,Santo André,2021-08-23,0.002000105271007298,511.4583333333333
354780.0,Santo André,2021-08-24,0.001986683833340291,511.4583333333333
354780.0,Santo André,2021-08-25,0.0019732623956732836,511.4583333333333
354780.0,Santo André,2021-08-26,0.0019598409580062763,511.4583333333333
354780.0,Santo André,2021-08-27,0.001946419520339268,511.4583333333333
354780.0,Santo André,2021-08-28,0.0019329980826722608,511.4583333333333
354780.0,Santo André,2021-08-29,0.0019195766450052526,511.4583333333333
354780.0,Santo André,2021-08-30,0.0019061552073382452,511.4583333333333
354780.0,Santo André,2021-08-31,0.0018927337696712377,511.4583333333333
354780.0,Santo André,2021-09-01,0.00187931233200423,511.4583333333333
354780.0,Santo André,2021-09-02,0.0018658908943372232,511.4583333333333
354780.0,Santo André,2021-09-03,0.0018524694566702153,511.4583333333333
354780.0,Santo André,2021-09-04,0.0018390480190032072,511.4583333333333
354780.0,Santo André,2021-09-05,0.0018256265813361993,511.4583333333333
354780.0,Santo André,2021-09-06,0.0018122051436691928,511.4583333333333
354780.0,Santo André,2021-09-07,0.0017987837060021846,511.4583333333333
354780.0,Santo André,2021-09-08,0.0017853622683351768,511.4583333333333
354780.0,Santo André,2021-09-09,0.00177194083066817,511.4583333333333
354780.0,Santo André,2021-09-10,0.0017585193930011623,511.4583333333333
354780.0,Santo André,2021-09-11,0.0017450979553341542,511.4583333333333
354780.0,Santo André,2021-09-12,0.0017316765176671467,511.4583333333333
354780.0,Santo André,2021-09-13,0.0017182550800001392,511.4583333333333
354780.0,Santo André,2021-09-14,0.0017048336423331316,511.4583333333333
354780.0,Santo André,2021-09-15,0.0016914122046661243,511.4583333333333
354780.0,Santo André,2021-09-16,0.0016779907669991169,511.4583333333333
354780.0,Santo André,2021-09-17,0.0016645693293321096,511.4583333333333
354780.0,Santo André,2021-09-18,0.0016511478916651013,511.4583333333333
354780.0,Santo André,2021-09-19,0.0016377264539980934,511.4583333333333
354780.0,Santo André,2021-09-20,0.0016243050163310864,511.4583333333333
354780.0,Santo André,2021-09-21,0.001610883578664079,511.4583333333333
354780.0,Santo André,2021-09-22,0.001597462140997071,511.4583333333333
354780.0,Santo André,2021-09-23,0.0015840407033300638,511.4583333333333
354780.0,Santo André,2021-09-24,0.001570619265663056,511.4583333333333
354780.0,Santo André,2021-09-25,0.0015571978279960482,511.4583333333333
